CREATED AT,TIME ZONE OFFSET,USER GENDER,VENUE ID,VENUE LATITUDE,VENUE LONGITUDE,CITY,COUNTRY,VENUE MACRO-CATEGORY ID,VENUE MACRO-CATEGORY NAME,VENUE CATEGORY ID,VENUE CATEGORY NAME,CHECK-INS COUNT,VENUE LIKES,VENUE RATING
1488324334,-180,female,528c08b5498e657333e637fc,-27.58240417151425,-48.59379549888319,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1488326464,-180,female,58487cb8d43907631cfadd2b,-27.63348672110188,-48.671027159793645,Palhoça,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,1,none
1488326507,-180,female,4c15588ea1010f4753eb4d18,-27.59732312929377,-48.61126362292038,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16f941735,Hot Dog Joint,0,314,9.0
1488326753,-180,male,56b523ae498e123dc98dc365,-27.598771658956302,-48.55079831021473,Florianópolis,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1e5931735,Music Venue,0,8,7.7
1488326856,-180,female,57a564c5498e9572187c7df9,-27.6331368947469,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488327383,-180,female,4dc5a966ae608779d14189ac,-27.53236297963748,-48.63724708557128,Biguaçu,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,9,none
1488327642,-180,female,558a07ef498ea3b4d7862453,-27.58358340558209,-48.54373580505846,Florianópolis,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488327716,-180,none,56be65c1498e3a7229ebbb90,-27.591469251414647,-48.61354230613228,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d155941735,Gastropub,0,28,7.3
1488329425,-180,female,509257eae4b01453268aaf9a,-27.597284926946358,-48.580113236040795,Florianópolis,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,1,none
1488330868,-180,female,56be65c1498e3a7229ebbb90,-27.591469251414647,-48.61354230613228,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d155941735,Gastropub,0,28,7.3
1488341000,-180,male,5475300c498ecfcbff96e483,-27.63909945924204,-48.662530684724466,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1488351706,-180,female,5494b08d498e1fbdde4dedb9,-27.43682425107168,-48.3908714963119,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1ca941735,Pizza Place,0,10,5.1
1488388173,-180,male,55a5519f498e316098dae116,-27.682388478507324,-48.75248249742703,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,54541900498ea6ccd0202697,Health & Beauty Service,0,0,none
1488388384,-180,female,585aa4920593e17ca0ade48e,-27.60204,-48.61857,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,52f2ab2ebcbc57f1066b8b24,Frame Store,0,1,none
1488393364,-180,male,5227e11b11d2d91dabdd70c5,-27.573915580438005,-48.62285663492096,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,0,none
1488396950,-180,female,53e763e8498e8e597247380f,-27.43000872452237,-48.40183305002054,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,13,7.3
1488398947,-180,female,58985679f595726e51a8d498,-27.648521,-48.667034,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d103951735,Clothing Store,0,0,none
1488403506,-180,female,4f82bc85e4b01cf8249b0595,-27.59769485818047,-48.61434778728025,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurant,0,89,8.1
1488404340,-180,female,550dd297498e32ea896198fa,-27.60052486903239,-48.643900378841934,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488405819,-180,male,55be6d3c498ec82f70513394,-27.68388574864281,-48.714123035223075,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488407043,-180,male,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1488408707,-180,male,578d6a22498e19bf88db4b55,-27.49802362841724,-48.658341709534426,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16f941735,Hot Dog Joint,0,0,none
1488408743,-180,female,4d6ebe32d7a98cfadd8fac8a,-27.641767210839557,-48.67242737189425,Palhoça,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d17f941735,Movie Theater,0,31,6.1
1488410290,-180,female,588e8ddc7b43b414063f62a5,-27.60515019281588,-48.44375215879335,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488450041,-180,female,56c19764cd10e13a814240b8,-27.659656406902595,-48.67474660612979,none,Brazil,4d4b7105d754a06372d81259,College & University,4bf58dd8d48988d1a0941735,College Classroom,0,1,none
1488460117,-180,male,5500d2da498eed3357476831,-27.63676235211237,-48.66395497258417,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488593678,-180,male,5286c28211d27a62a14cbdb6,-27.622978621552463,-48.6787203988325,Palhoça,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d11b941735,Pub,0,209,8.3
1488602599,-180,female,5021b7f4e4b00d04ba6a0373,-27.615338546717176,-48.59775967359902,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15b941735,Farm,0,1,none
1488635573,-180,male,56f6bb15498e64a80bfd9b74,-27.655966,-48.677332,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d110951735,Salon / Barbershop,0,0,none
1488654558,-180,female,560cae5b498ebf43db5296e7,-27.691272973682786,-48.65688656902207,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,1,none
1488668962,-180,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1488669015,-180,female,552b0d54498e0306f1a24195,-27.58436394090757,-48.98269830373286,none,Brazil,4d4b7105d754a06374d81259,Food,52e81612bcbc57f1066b79f1,Bistro,0,0,none
1488673741,-180,female,56ec412e498e576955a36e2e,-27.63434722387288,-48.68401678571848,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488726117,-180,female,58bb18a504f4d737f6b19d1f,-27.615015899867224,-48.68401678571848,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488741310,-180,female,50233eb5e4b0848947a92971,-27.63762986463205,-48.66465085563881,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,2,none
1488745734,-180,female,4e635a067d8b85408a0c54fc,-27.68555165886858,-48.76386766765597,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,50aa9e094b90af0d42d5de0d,City,0,159,none
1488756025,-180,female,55b17ea0498eb1be125540ed,-27.689546675374107,-48.73382683470485,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1ca941735,Pizza Place,0,8,7.5
1488756188,-180,female,53615c51498e590685cd8096,-27.57877911707588,-48.58377994375351,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488756711,-180,none,587a4c6d01621707cc341c9a,-27.650051402037274,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488763908,-180,female,581a82df03399c3a44898743,-27.57395492443061,-48.623853007476214,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488815284,-180,none,5701a57b498e184d9cfb892b,-27.63771293502645,-48.65036754857505,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c7941735,Snack Place,0,4,none
1488821064,-180,none,58ad858a1ac004231465fe84,-27.643426,-48.664696,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Office,0,0,none
1488821228,-180,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1488823485,-180,female,50d44082e4b07653d0885c0f,-27.60303714636682,-48.58298532989667,none,Brazil,4e67e38e036454776db1fb3a,Residence,4f2a210c4b9023bd5841ed28,Housing Development,0,0,none
1488824690,-180,female,53b5762f498e09de3de24deb,-27.58004523791513,-48.58722444596955,Florianópolis,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d175941735,Gym / Fitness Center,0,60,8.5
1488839623,-180,female,5554d197498ea541517069b4,-27.39883097104532,-48.59379549888319,Governador Celso Ramos,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489101476,-180,female,4fc1bcbbe4b045c5b555a964,-27.56774439563205,-48.64504343367856,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1489152757,-180,none,58ad858a1ac004231465fe84,-27.643426,-48.664696,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Office,0,0,none
1489169068,-180,male,5227e11b11d2d91dabdd70c5,-27.573915580438005,-48.62285663492096,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,0,none
1489174837,-180,male,4d10d594b765224b5c31ed32,-27.591698097517767,-48.612336951641595,São José,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d130941735,Building,0,4,none
1489175467,-180,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1489178336,-180,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489180531,-180,male,5220c90411d263470b984180,-27.595078365494512,-48.51998254169142,Florianópolis,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d125941735,Tech Startup,0,6,none
1489184495,-180,female,52e5bc53498ea4d1459a3cad,-27.5763695108442,-48.60381286145969,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489201124,-180,male,4fe4e1f7e4b08674c9cb9bea,-27.64054575897761,-48.656814110106104,none,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,0,16,6.5
1489252965,-180,female,53168a16498ef453f4061c46,-27.6854190826416,-48.74180221557617,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d1ff931735,Convention Center,0,4,none
1489256080,-180,female,5515f5c4498e3f164dab1ebe,-27.589653367334037,-48.61383203111394,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489258073,-180,female,4e635a067d8b85408a0c54fc,-27.68555165886858,-48.76386766765597,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,50aa9e094b90af0d42d5de0d,City,0,159,none
1489259401,-180,female,56b67827498e420244ac64cb,-27.732130498819853,-48.633875790175935,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489276500,-180,female,528c08b5498e657333e637fc,-27.58240417151425,-48.59379549888319,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1489278658,-180,male,4fb3eb95e4b0d1c7342f5a0d,-27.64862591846137,-48.66712416685103,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,3,none
1489280181,-180,female,566cba25498ec4716a7cb3ed,-27.65129293624548,-48.670664174734256,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d118941735,Dive Bar,0,18,8.4
1489450616,-180,female,4f9beb90e4b087d95d01d27f,-27.57815020121781,-48.66816058117647,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1ca941735,Pizza Place,0,5,none
1489456116,-180,female,578d6a22498e19bf88db4b55,-27.49802362841724,-48.658341709534426,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16f941735,Hot Dog Joint,0,0,none
1489512311,-180,male,511ed187e4b0788e1eeee610,-27.59098170678607,-48.619011104129115,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d106951735,Men's Store,0,0,none
1489523954,-180,female,51490c8be4b01bd7bde4c8cd,-27.634458095989046,-48.67742425904974,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,2,none
1489540521,-180,female,56be65c1498e3a7229ebbb90,-27.591469251414647,-48.61354230613228,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d155941735,Gastropub,0,28,7.3
1489542993,-180,female,54583ad8498ec07de7eb4e73,-27.63437657300193,-48.6576052155697,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16f941735,Hot Dog Joint,0,7,7.9
1489614013,-180,female,5062ef65e4b09ae315bac813,-27.62367543959333,-48.681413538675365,none,Brazil,4d4b7105d754a06372d81259,College & University,4bf58dd8d48988d1a0941735,College Classroom,0,5,none
1489617254,-180,female,509257eae4b01453268aaf9a,-27.597284926946358,-48.580113236040795,Florianópolis,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,1,none
1489621217,-180,male,5319c88e498e00eeba255f6f,-27.75005405486037,-48.633052404658926,Enseada de Brito,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,0,6,6.5
1489642058,-180,female,4bb143a3f964a52014883ce3,-27.554435036363763,-48.49809336053146,Florianópolis,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d17f941735,Movie Theater,0,512,7.6
1489673589,-180,female,52cfe73c11d242a4093506f0,-27.647878408827186,-48.66769953129211,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d106951735,Men's Store,0,0,none
1489688870,-180,female,4f82bc85e4b01cf8249b0595,-27.59769485818047,-48.61434778728025,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurant,0,89,8.1
1489691194,-180,female,56bbb102498e82fc5350acbf,-27.57944447517016,-48.599997482728604,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,12,7.6
1489696833,-180,male,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1489702672,-180,male,57b65579498e6378f5de3d72,-27.577604,-48.58775,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,52e81612bcbc57f1066b7a26,Recreation Center,0,0,none
1489702886,-180,female,5036100fe4b0a614203cd9de,-27.62438150633244,-48.68233101696658,none,Brazil,4d4b7105d754a06372d81259,College & University,4bf58dd8d48988d1ae941735,University,0,0,none
1489706219,-180,female,56bbb102498e82fc5350acbf,-27.57944447517016,-48.599997482728604,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,12,7.6
1489790070,-180,male,50e61b54e4b0889f31461ba8,-27.538984663365785,-48.62679652316311,none,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1e4931735,Bowling Alley,0,2,none
1489797892,-180,female,56ec412e498e576955a36e2e,-27.63434722387288,-48.68401678571848,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489811453,-180,female,52d5ae0c498e384edbd2febe,-27.767115027753228,-48.623853007476214,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489869635,-180,male,4f2bcf32e4b09e391d0e3aeb,-27.514595235305535,-48.51487502577545,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1bc941735,Cupcake Shop,0,680,8.9
1489879119,-180,female,575c4f06498ed82c7596b733,-27.624580612391572,-48.5237245899337,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489892104,-180,female,54974f42498e23fac5e61934,-27.43720830138936,-48.50149701991813,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,71,7.1
1489919629,-180,male,4e635a067d8b85408a0c54fc,-27.68555165886858,-48.76386766765597,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,50aa9e094b90af0d42d5de0d,City,0,159,none
1489943518,-180,female,4f79c8a6e4b06ff83851475b,-27.57486262831292,-48.59767310967278,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1df931735,BBQ Joint,0,7,6.4
1489951145,-180,male,56f07e4b498e670545ea44f1,-27.65971493750649,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489954762,-180,female,4bb143a3f964a52014883ce3,-27.554435036363763,-48.49809336053146,Florianópolis,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d17f941735,Movie Theater,0,512,7.6
1489965060,-180,female,50d44082e4b07653d0885c0f,-27.60303714636682,-48.58298532989667,none,Brazil,4e67e38e036454776db1fb3a,Residence,4f2a210c4b9023bd5841ed28,Housing Development,0,0,none
1489966587,-180,female,533b5261498e0ab07310d5d5,-27.61984940528962,-48.643900378841934,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1489966829,-180,female,528c08b5498e657333e637fc,-27.58240417151425,-48.59379549888319,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1489968352,-180,female,57e7099c498e68b055feb27b,-27.55803691594009,-48.62694752971101,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,9,6.7
1490029917,-180,female,52cfe73c11d242a4093506f0,-27.647878408827186,-48.66769953129211,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d106951735,Men's Store,0,0,none
1490045194,-180,female,4fb04c60e4b0ddb44ab5a61f,-27.5629244672818,-48.6457385791459,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1490103077,-180,male,542d8496498e69aa1e7068b0,-27.597237178455394,-48.549067443403814,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d13b941735,School,0,0,none
1490135940,-180,male,5500d2da498eed3357476831,-27.63676235211237,-48.66395497258417,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490227557,-180,female,56bbb102498e82fc5350acbf,-27.57944447517016,-48.599997482728604,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,12,7.6
1490228809,-180,male,56676af4498e586936db6c95,-27.57355965906416,-48.6050705623091,São José,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,0,none
1490309830,-180,male,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1490319534,-180,female,50233eb5e4b0848947a92971,-27.63762986463205,-48.66465085563881,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,2,none
1490376035,-180,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490376683,-180,male,5227e11b11d2d91dabdd70c5,-27.573915580438005,-48.62285663492096,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,0,none
1490399062,-180,female,4f26a404e4b0b2f99198488a,-27.640634531272998,-48.6680503522883,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d101941735,Martial Arts Dojo,0,21,8.5
1490401213,-180,male,578d6a22498e19bf88db4b55,-27.49802362841724,-48.658341709534426,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16f941735,Hot Dog Joint,0,0,none
1490404378,-180,female,509257eae4b01453268aaf9a,-27.597284926946358,-48.580113236040795,Florianópolis,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,1,none
1490406832,-180,female,52e7fa98498eb0f5adcb0291,-27.617435148737968,-48.66395497258417,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490410951,-180,female,57fd80f9498e20e69c32f40f,-27.68891,-48.777759,Santo Amaro da Imperatriz,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,50327c8591d4c4b30a586d5d,Brewery,0,0,none
1490457075,-180,male,51d8e5e3498ea6557c76fa9b,-27.60052486903239,-48.643900378841934,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490475965,-180,none,58cefe8484c4ed4818426508,-27.681444267839126,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490495461,-180,female,579d696a498e7375aedae582,-27.499908,-48.654223,none,Brazil,4d4b7105d754a06373d81259,Event,5267e4d9e4b0ec79466e48c8,Other Event,0,0,none
1490503585,-180,female,54d2f455498edc49c5630983,-27.58000362968069,-48.59153127011725,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e0941735,Harbor / Marina,0,1,none
1490515359,-180,female,4fb04c60e4b0ddb44ab5a61f,-27.5629244672818,-48.6457385791459,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1490533571,-180,male,58d46f8f01621740b5f65518,-27.509703,-48.783623,Antônio Carlos,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d188941735,Soccer Stadium,0,0,none
1490710367,-180,female,4fc7e6bce4b0681a476c2db7,-27.626438053328428,-48.684647553219754,none,Brazil,4d4b7105d754a06372d81259,College & University,4bf58dd8d48988d1b2941735,College Gym,0,26,none
1490722430,-180,female,57a9a4b2498ef689eb4298f0,-27.590892043298002,-48.61731049319904,São José,Brazil,4d4b7105d754a06378d81259,Shop & Service,52e816a6bcbc57f1066b7a54,Warehouse Store,0,68,6.6
1490816984,-180,female,4f2bcf32e4b09e391d0e3aeb,-27.514595235305535,-48.51487502577545,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1bc941735,Cupcake Shop,0,680,8.9
1490827355,-180,female,588e8ddc7b43b414063f62a5,-27.60515019281588,-48.44375215879335,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490836541,-180,female,4f52dc8fe4b07c31b3e92432,-27.56380293188803,-48.625493228739,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,1,none
1490872141,-180,male,57f8f454498e82d3780f2fcd,-27.601806652247248,-48.63773345271223,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,52f2ab2ebcbc57f1066b8b44,Auto Garage,0,0,none
1490889012,-180,male,577d1e7f498e1b242b198d9a,-27.63402405148409,-48.64530031624192,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,2,none
1490890194,-180,male,4e635a067d8b85408a0c54fc,-27.68555165886858,-48.76386766765597,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,50aa9e094b90af0d42d5de0d,City,0,159,none
1490926196,-180,female,528c08b5498e657333e637fc,-27.58240417151425,-48.59379549888319,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1490972726,-180,female,519ce57b498e2c13b3671533,-27.584733100572148,-48.58315647653489,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16b941735,Brazilian Restaurant,0,0,none
1490985541,-180,male,504b8d5de4b015de61f7b8c8,-27.631839851604727,-48.66146489230463,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d11b951735,Flower Shop,0,2,none
1490987474,-180,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1490988088,-180,female,568ac1f5498e4403dded0bcd,-27.641016,-48.67861,Palhoça,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,5665ef1d498ec706735f0e59,Corporate Amenity,0,1,none
1490485713,-180,female,55131604498ed5158c87e856,-27.37704579990353,-48.61383203111394,Governador Celso Ramos,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490567894,-180,female,574f9aa1498e8c3c2ffda261,-27.64763686645121,-48.694050398621854,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490581971,-180,male,51d8e5e3498ea6557c76fa9b,-27.60052486903239,-48.643900378841934,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1490742055,-180,female,4bb143a3f964a52014883ce3,-27.554435036363763,-48.49809336053146,Florianópolis,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d17f941735,Movie Theater,0,512,7.6
1490800947,-180,female,5701a57b498e184d9cfb892b,-27.63771293502645,-48.65036754857505,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c7941735,Snack Place,0,4,none
1490804766,-180,female,5748336c498e30f6058885dc,-27.628517939620977,-48.65878791863425,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d10f951735,Pharmacy,0,5,none
1490831531,-180,male,5319c88e498e00eeba255f6f,-27.75005405486037,-48.633052404658926,Enseada de Brito,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,0,6,6.5
